DATE,COUNTY,INDIVIDUALS,CASELOADS,ISSUANCE
2011-07-01,Sevier,17378,7599,2225176
2011-07-01,Shelby,250706,121530,36239481
2011-07-01,Smith,4032,1830,533345
2011-07-01,Stewart,2329,999,269348
2011-07-01,Sullivan,28067,13413,3571444
2011-07-01,Sumner,22416,10207,3058743
2011-07-01,Tipton,13345,6312,1813637
2011-07-01,Trousdale,1679,803,213150
2011-07-01,Unicoi,3933,1919,478191
2011-07-01,Union,5382,2374,678354
2011-07-01,Van Buren,1265,583,149984
2011-07-01,Warren,9488,4411,1203818
2011-07-01,Washington,18930,9620,2502174
2011-07-01,Wayne,3293,1582,401776
2011-07-01,Weakley,6991,3560,912254
2011-07-01,White,5955,2681,740883
2011-07-01,Williamson,7811,3406,1050717
2011-07-01,Wilson,14080,6689,1930926
2011-08-01,Anderson,15407,7383,2002112
2011-08-01,Bedford,10973,5202,1557921
2011-08-01,Benton,3703,1826,451368
2011-08-01,Bledsoe,3537,1665,448363
2011-08-01,Blount,19720,9466,2611468
2011-08-01,Bradley,20065,9456,2599678
2011-08-01,Campbell,12886,6617,1649918
2011-08-01,Cannon,3309,1598,443931
2011-08-01,Carroll,7076,3338,896671
2011-08-01,Carter,12263,5895,1489821
2011-08-01,Cheatham,6621,2905,898943
2011-08-01,Chester,3646,1704,457077
2011-08-01,Claiborne,8458,4101,1043418
2011-08-01,Clay,2197,1100,263865
2011-08-01,Cocke,11573,5770,1480803
2011-08-01,Coffee,11180,5096,1492101
2011-08-01,Crockett,3382,1639,439147
2011-08-01,Cumberland,11212,5235,1440773
2011-08-01,Davidson,124562,61724,17628732
2011-08-01,Decatur,2740,1359,342844
2011-08-01,Dekalb,4742,2300,640527
2011-08-01,Dickson,9825,4562,1331220
2011-08-01,Dyer,9916,4716,1272861
2011-08-01,Fayette,7218,3797,960116
2011-08-01,Fentress,5976,2955,730010
2011-08-01,Franklin,6673,3060,811098
2011-08-01,Gibson,11298,5552,1440712
2011-08-01,Giles,5925,2871,755527
2011-08-01,Grainger,5103,2299,627305
2011-08-01,Greene,13090,6296,1676214
2011-08-01,Grundy,5092,2423,636510
2011-08-01,Hamblen,13119,6337,1709538
2011-08-01,Hamilton,57258,29134,7883671
2011-08-01,Hancock,2672,1307,325450
2011-08-01,Hardeman,7066,3552,921598
2011-08-01,Hardin,7013,3435,878666
2011-08-01,Hawkins,12386,5778,1548420
2011-08-01,Haywood,5976,3133,776075
2011-08-01,Henderson,6676,3396,850504
2011-08-01,Henry,7725,3629,989782
2011-08-01,Hickman,6239,2836,822002
2011-08-01,Houston,1675,735,205540
2011-08-01,Humphreys,3632,1611,461579
2011-08-01,Jackson,2897,1452,367069
2011-08-01,Jefferson,10788,5039,1378736
2011-08-01,Johnson,4475,2382,550167
2011-08-01,Knox,64867,32951,8790320
2011-08-01,Lake,2250,1198,291343
2011-08-01,Lauderdale,8002,3888,1046439
2011-08-01,Lawrence,8969,4168,1121707
2011-08-01,Lewis,3250,1532,405425
2011-08-01,Lincoln,6990,3251,865323
2011-08-01,Loudon,7147,3304,936675
2011-08-01,Macon,6273,2830,808909
2011-08-01,Madison,20327,9930,2666964
2011-08-01,Marion,7338,3504,953277
2011-08-01,Marshall,6357,2919,808560
2011-08-01,Maury,16638,7840,2231373
2011-08-01,Meigs,3246,1505,417723
2011-08-01,Monroe,10365,4857,1291142
2011-08-01,Montgomery,24986,11156,3388164
2011-08-01,Moore,947,381,110788
2011-08-01,Morgan,5333,2437,676960
2011-08-01,McMinn,11092,5230,1433029
2011-08-01,McNairy,7770,3840,974009
2011-08-01,Obion,6668,3183,820488
2011-08-01,Overton,4965,2362,600787
2011-08-01,Perry,2102,987,264258
2011-08-01,Pickett,1067,551,123081
2011-08-01,Polk,4078,1827,493818
2011-08-01,Putnam,14385,7035,1926611
2011-08-01,Rhea,8370,3884,1101879
2011-08-01,Roane,9972,4821,1260408
2011-08-01,Robertson,12010,5683,1650473
2011-08-01,Rutherford,38773,17472,5381185
2011-08-01,Scott,8047,3936,985555
2011-08-01,Sequatchie,3882,1778,507354
2011-08-01,Sevier,17134,7544,2182315
2011-08-01,Shelby,252636,122926,36416721
2011-08-01,Smith,4107,1859,544609
2011-08-01,Stewart,2348,1012,271436
2011-08-01,Sullivan,28345,13627,3599446
2011-08-01,Sumner,22587,10282,3084360
2011-08-01,Tipton,13480,6385,1841286
2011-08-01,Trousdale,1716,813,214667
2011-08-01,Unicoi,3962,1954,484381
2011-08-01,Union,5353,2371,669202
2011-08-01,Van Buren,1255,581,148343
2011-08-01,Warren,9516,4466,1207137
2011-08-01,Washington,19063,9732,2533397
2011-08-01,Wayne,3298,1587,400886
2011-08-01,Weakley,7077,3603,920559
2011-08-01,White,6083,2746,755434
2011-08-01,Williamson,7890,3442,1059912
2011-08-01,Wilson,14226,6797,1945911
2011-09-01,Anderson,15350,7398,2001602
2011-09-01,Bedford,11049,5266,1556457
2011-09-01,Benton,3727,1831,453266
2011-09-01,Bledsoe,3615,1701,460466
2011-09-01,Blount,19577,9453,2586347
2011-09-01,Bradley,20070,9445,2591552
2011-09-01,Campbell,12867,6629,1653277
2011-09-01,Cannon,3374,1630,452523
2011-09-01,Carroll,7044,3333,891362
2011-09-01,Carter,12483,5983,1523301
2011-09-01,Cheatham,6611,2899,899310
2011-09-01,Chester,3602,1692,451524
2011-09-01,Claiborne,8433,4100,1036416
2011-09-01,Clay,2151,1080,256295
2011-09-01,Cocke,11451,5745,1455270
2011-09-01,Coffee,11105,5028,1459226
2011-09-01,Crockett,3346,1628,434788
2011-09-01,Cumberland,11043,5217,1422129
2011-09-01,Davidson,124047,61394,17560935
2011-09-01,Decatur,2758,1361,341578
2011-09-01,Dekalb,4678,2310,624643
2011-09-01,Dickson,9738,4533,1328661
2011-09-01,Dyer,9884,4719,1254781
2011-09-01,Fayette,7305,3845,966152
2011-09-01,Fentress,5920,2932,719691
2011-09-01,Franklin,6613,3022,800794
2011-09-01,Gibson,11357,5543,1465111
2011-09-01,Giles,5964,2912,767000
2011-09-01,Grainger,5083,2294,619880
2011-09-01,Greene,13014,6285,1661810
2011-09-01,Grundy,5187,2455,648103
2011-09-01,Hamblen,13076,6339,1708989
2011-09-01,Hamilton,56842,28910,7822967
2011-09-01,Hancock,2644,1295,320881
2011-09-01,Hardeman,7167,3624,933232
2011-09-01,Hardin,6970,3430,871118
2011-09-01,Hawkins,12262,5727,1527023
2011-09-01,Haywood,5986,3159,778819
2011-09-01,Henderson,6694,3398,855136
2011-09-01,Henry,7746,3665,995994
2011-09-01,Hickman,6241,2824,824199
2011-09-01,Houston,1655,721,201797
2011-09-01,Humphreys,3611,1607,462053
2011-09-01,Jackson,2935,1473,370779
2011-09-01,Jefferson,10769,5053,1373496
2011-09-01,Johnson,4453,2386,543614
2011-09-01,Knox,64854,32958,8771792
2011-09-01,Lake,2243,1204,290934
2011-09-01,Lauderdale,8066,3921,1054540
2011-09-01,Lawrence,8840,4163,1109021
2011-09-01,Lewis,3230,1539,400304
2011-09-01,Lincoln,6970,3242,870091
2011-09-01,Loudon,7054,3257,926886
2011-09-01,Macon,6179,2821,798385
2011-09-01,Madison,20465,10037,2712038
2011-09-01,Marion,7373,3534,958615
2011-09-01,Marshall,6308,2911,802471
2011-09-01,Maury,16503,7828,2201591
2011-09-01,Meigs,3261,1503,413780
2011-09-01,Monroe,10268,4813,1270239
2011-09-01,Montgomery,24835,11095,3374620
2011-09-01,Moore,931,374,105565
2011-09-01,Morgan,5232,2412,664869
2011-09-01,McMinn,11104,5222,1427236
2011-09-01,McNairy,7745,3846,973238
2011-09-01,Obion,6639,3171,815090
2011-09-01,Overton,4997,2381,609210
2011-09-01,Perry,2105,997,264599
2011-09-01,Pickett,1100,562,127721
2011-09-01,Polk,4046,1820,489397
2011-09-01,Putnam,14312,7035,1916295
2011-09-01,Rhea,8412,3912,1108590
2011-09-01,Roane,10010,4822,1259890
2011-09-01,Robertson,12063,5714,1645386
2011-09-01,Rutherford,38498,17363,5340776
2011-09-01,Scott,8090,3946,986528
2011-09-01,Sequatchie,3878,1786,512100
2011-09-01,Sevier,16937,7466,2152229
2011-09-01,Shelby,254962,124090,36757441
2011-09-01,Smith,4077,1832,533208
2011-09-01,Stewart,2381,1014,277979
2011-09-01,Sullivan,28267,13597,3573478
2011-09-01,Sumner,22314,10171,3069263
2011-09-01,Tipton,13386,6352,1824781
2011-09-01,Trousdale,1705,818,211184
2011-09-01,Unicoi,3962,1966,482146
2011-09-01,Union,5345,2374,671441
2011-09-01,Van Buren,1247,581,146667
2011-09-01,Warren,9498,4455,1210507
2011-09-01,Washington,19047,9733,2518193
2011-09-01,Wayne,3318,1601,403039
2011-09-01,Weakley,7144,3664,927898
2011-09-01,White,6058,2752,757112
2011-09-01,Williamson,7769,3416,1043122
2011-09-01,Wilson,14283,6811,1956171
2011-10-01,Anderson,15165,7354,1954860
2011-10-01,Bedford,11103,5291,1571061
2011-10-01,Benton,3693,1816,446932
2011-10-01,Bledsoe,3619,1701,459632
2011-10-01,Blount,19553,9421,2569087
2011-10-01,Bradley,19951,9405,2568438
2011-10-01,Campbell,12767,6608,1626526
2011-10-01,Cannon,3329,1627,445536
2011-10-01,Carroll,6975,3307,878769
2011-10-01,Carter,12432,5966,1501841
2011-10-01,Cheatham,6570,2902,891330
2011-10-01,Chester,3645,1702,451941
2011-10-01,Claiborne,8347,4080,1028006
2011-10-01,Clay,2144,1081,252238
2011-10-01,Cocke,11460,5743,1442442
2011-10-01,Coffee,11124,5080,1471304
2011-10-01,Crockett,3342,1626,432508
2011-10-01,Cumberland,11118,5240,1407453
2011-10-01,Davidson,123671,61348,17452303
2011-10-01,Decatur,2700,1350,331798
2011-10-01,Dekalb,4795,2339,640770
2011-10-01,Dickson,9778,4558,1318412
2011-10-01,Dyer,9811,4682,1239196
2011-10-01,Fayette,7291,3871,961422
2011-10-01,Fentress,5948,2932,720531
2011-10-01,Franklin,6593,3026,791120
2011-10-01,Gibson,11223,5492,1431705
2011-10-01,Giles,5966,2908,761982
2011-10-01,Grainger,5156,2339,626654
2011-10-01,Greene,13069,6323,1647437
2011-10-01,Grundy,5095,2417,630178
2011-10-01,Hamblen,13198,6377,1711009
2011-10-01,Hamilton,56787,28929,7756400
2011-10-01,Hancock,2624,1296,316486
2011-10-01,Hardeman,7067,3567,913965
2011-10-01,Hardin,6947,3425,862293
2011-10-01,Hawkins,12170,5694,1498181
2011-10-01,Haywood,5948,3126,769015
2011-10-01,Henderson,6649,3385,838131
2011-10-01,Henry,7729,3659,985830
2011-10-01,Hickman,6243,2851,812882
2011-10-01,Houston,1682,721,201426
2011-10-01,Humphreys,3540,1580,448908
2011-10-01,Jackson,2912,1466,365707
2011-10-01,Jefferson,10727,5067,1360703
2011-10-01,Johnson,4466,2391,544435
2011-10-01,Knox,64685,32857,8716991
2011-10-01,Lake,2202,1196,284611
2011-10-01,Lauderdale,8105,3931,1050755
2011-10-01,Lawrence,8788,4139,1086262
2011-10-01,Lewis,3217,1522,398631
2011-10-01,Lincoln,6962,3241,854855
2011-10-01,Loudon,6965,3239,905953
2011-10-01,Macon,6115,2802,780511
2011-10-01,Madison,20314,10003,2680421
2011-10-01,Marion,7324,3524,950240
2011-10-01,Marshall,6320,2918,802751
2011-10-01,Maury,16327,7775,2162468
2011-10-01,Meigs,3270,1519,415026
2011-10-01,Monroe,10393,4845,1277707
2011-10-01,Montgomery,24536,11003,3305707
2011-10-01,Moore,944,383,107691
2011-10-01,Morgan,5230,2405,663202
2011-10-01,McMinn,11188,5256,1434910
2011-10-01,McNairy,7710,3842,957314
2011-10-01,Obion,6644,3175,808001
2011-10-01,Overton,4927,2353,590156
2011-10-01,Perry,2081,987,257630
2011-10-01,Pickett,1097,565,124900
2011-10-01,Polk,3985,1810,485714
2011-10-01,Putnam,14297,7045,1897711
2011-10-01,Rhea,8428,3931,1094201
2011-10-01,Roane,10065,4876,1259599
2011-10-01,Robertson,11949,5664,1627271
2011-10-01,Rutherford,38410,17397,5291793
2011-10-01,Scott,8026,3946,986613
2011-10-01,Sequatchie,3824,1762,495345
2011-10-01,Sevier,16785,7452,2103717
2011-10-01,Shelby,253957,123990,36306845
2011-10-01,Smith,4026,1821,524890
2011-10-01,Stewart,2319,1000,267595
2011-10-01,Sullivan,28170,13603,3551347
2011-10-01,Sumner,22249,10150,3032406
2011-10-01,Tipton,13576,6429,1848899
2011-10-01,Trousdale,1710,817,211008
2011-10-01,Unicoi,4013,1989,487128
2011-10-01,Union,5328,2364,668141
2011-10-01,Van Buren,1280,595,147578
2011-10-01,Warren,9421,4437,1186184
2011-10-01,Washington,19035,9785,2514008
2011-10-01,Wayne,3243,1569,390340
2011-10-01,Weakley,7220,3694,933740
2011-10-01,White,6144,2791,759823
2011-10-01,Williamson,7908,3476,1059268
2011-10-01,Wilson,14224,6838,1911483
2011-11-01,Anderson,15226,7385,1967754
2011-11-01,Bedford,11106,5323,1564844
2011-11-01,Benton,3767,1844,454687
2011-11-01,Bledsoe,3623,1710,465950
2011-11-01,Blount,19569,9494,2572058
2011-11-01,Bradley,19927,9428,2565300
2011-11-01,Campbell,12843,6689,1650819
2011-11-01,Cannon,3357,1638,444664
2011-11-01,Carroll,7027,3345,887764
2011-11-01,Carter,12576,6042,1517824
2011-11-01,Cheatham,6727,2955,902751
2011-11-01,Chester,3668,1715,452254
2011-11-01,Claiborne,8347,4080,1030543
2011-11-01,Clay,2142,1083,255004
2011-11-01,Cocke,11585,5828,1461622
2011-11-01,Coffee,11187,5132,1466027
2011-11-01,Crockett,3386,1642,432202
2011-11-01,Cumberland,11157,5310,1418346
2011-11-01,Davidson,124163,61492,17492100
2011-11-01,Decatur,2691,1349,329508
2011-11-01,Dekalb,4693,2309,629348
2011-11-01,Dickson,9772,4577,1321017
2011-11-01,Dyer,9919,4741,1258864
2011-11-01,Fayette,7312,3882,963612
2011-11-01,Fentress,5926,2952,716361
2011-11-01,Franklin,6485,2999,781207
2011-11-01,Gibson,11296,5527,1436931
2011-11-01,Giles,6041,2943,767038
2011-11-01,Grainger,5129,2341,626838
2011-11-01,Greene,13176,6376,1659471
2011-11-01,Grundy,5147,2447,638771
2011-11-01,Hamblen,13336,6472,1733446
2011-11-01,Hamilton,56735,28942,7746861
2011-11-01,Hancock,2623,1298,313546
2011-11-01,Hardeman,7051,3566,904582
2011-11-01,Hardin,6996,3469,865295
2011-11-01,Hawkins,12247,5745,1506605
2011-11-01,Haywood,5891,3091,763518
2011-11-01,Henderson,6689,3409,839524
2011-11-01,Henry,7767,3707,994188
2011-11-01,Hickman,6276,2892,821158
2011-11-01,Houston,1680,725,199772
2011-11-01,Humphreys,3586,1615,459700
2011-11-01,Jackson,2926,1469,369664
2011-11-01,Jefferson,10828,5097,1378357
2011-11-01,Johnson,4528,2430,554404
2011-11-01,Knox,65030,33061,8751853
2011-11-01,Lake,2186,1185,280930
2011-11-01,Lauderdale,8192,3980,1058819
2011-11-01,Lawrence,8866,4177,1090931
2011-11-01,Lewis,3188,1512,394578
2011-11-01,Lincoln,7101,3297,870985
2011-11-01,Loudon,6984,3258,909367
2011-11-01,Macon,6214,2836,799052
2011-11-01,Madison,20533,10096,2705364
2011-11-01,Marion,7271,3527,943660
2011-11-01,Marshall,6365,2923,806102
2011-11-01,Maury,16279,7795,2152684
2011-11-01,Meigs,3243,1508,412596
2011-11-01,Monroe,10480,4886,1282195
2011-11-01,Montgomery,24873,11158,3348166
2011-11-01,Moore,947,384,107981
2011-11-01,Morgan,5237,2410,664154
2011-11-01,McMinn,11286,5297,1440547
2011-11-01,McNairy,7692,3843,958317
2011-11-01,Obion,6636,3191,811591
2011-11-01,Overton,4955,2380,592444
2011-11-01,Perry,2088,995,260967
2011-11-01,Pickett,1082,558,125150
2011-11-01,Polk,4003,1821,486525
2011-11-01,Putnam,14413,7116,1908210
2011-11-01,Rhea,8579,4001,1114582
2011-11-01,Roane,10188,4955,1285315
2011-11-01,Robertson,12021,5693,1622539
2011-11-01,Rutherford,38648,17540,5324735
2011-11-01,Scott,7978,3943,984469
2011-11-01,Sequatchie,3832,1774,502643
2011-11-01,Sevier,16995,7550,2142304
2011-11-01,Shelby,256258,124993,36563827
2011-11-01,Smith,4098,1866,532363
2011-11-01,Stewart,2422,1029,277771
2011-11-01,Sullivan,28528,13810,3597439
2011-11-01,Sumner,22453,10242,3051991
2011-11-01,Tipton,13532,6417,1834477
2011-11-01,Trousdale,1683,822,208160
2011-11-01,Unicoi,4004,2004,485140
2011-11-01,Union,5307,2372,659965
2011-11-01,Van Buren,1291,604,148745
2011-11-01,Warren,9583,4493,1205442
2011-11-01,Washington,19276,9859,2553875
2011-11-01,Wayne,3253,1592,392595
2011-11-01,Weakley,7201,3683,926903
2011-11-01,White,6165,2809,759364
2011-11-01,Williamson,7890,3495,1051589
2011-11-01,Wilson,14357,6902,1944283
2011-12-01,Anderson,15247,7424,1975223
2011-12-01,Bedford,11161,5336,1567855
2011-12-01,Benton,3786,1861,458573
2011-12-01,Bledsoe,3626,1715,466556
2011-12-01,Blount,19675,9561,2587555
2011-12-01,Bradley,20017,9476,2580074
2011-12-01,Campbell,12937,6724,1663005
2011-12-01,Cannon,3338,1623,444517
2011-12-01,Carroll,7011,3331,885511
2011-12-01,Carter,12626,6060,1523364
2011-12-01,Cheatham,6712,2987,907079
2011-12-01,Chester,3697,1732,458562
2011-12-01,Claiborne,8301,4067,1017290
2011-12-01,Clay,2137,1087,253581
2011-12-01,Cocke,11665,5867,1469366
2011-12-01,Coffee,11210,5116,1469355
2011-12-01,Crockett,3366,1650,430932
2011-12-01,Cumberland,11203,5338,1428183
2011-12-01,Davidson,123983,61385,17446077
2011-12-01,Decatur,2698,1344,331074
2011-12-01,Dekalb,4748,2314,638068
2011-12-01,Dickson,9831,4627,1338193
2011-12-01,Dyer,9868,4721,1254076
2011-12-01,Fayette,7319,3866,957209
2011-12-01,Fentress,5905,2946,710826
2011-12-01,Franklin,6508,3017,787529
2011-12-01,Gibson,11393,5577,1449625
2011-12-01,Giles,6002,2938,761537
2011-12-01,Grainger,5168,2355,632266
2011-12-01,Greene,13111,6364,1645108
2011-12-01,Grundy,5149,2456,635797
2011-12-01,Hamblen,13349,6475,1734839
2011-12-01,Hamilton,57075,29131,7769747
2011-12-01,Hancock,2621,1312,310951
2011-12-01,Hardeman,6970,3533,896506
2011-12-01,Hardin,7023,3480,877200
2011-12-01,Hawkins,12227,5770,1503664
2011-12-01,Haywood,5835,3073,754633
2011-12-01,Henderson,6691,3393,836227
2011-12-01,Henry,7759,3732,982823
2011-12-01,Hickman,6253,2877,812481
2011-12-01,Houston,1686,731,203354
2011-12-01,Humphreys,3586,1624,462353
2011-12-01,Jackson,2899,1463,364577
2011-12-01,Jefferson,10810,5111,1379553
2011-12-01,Johnson,4540,2445,551991
2011-12-01,Knox,65160,33249,8779746
2011-12-01,Lake,2169,1181,280109
2011-12-01,Lauderdale,8151,3958,1064080
2011-12-01,Lawrence,8951,4210,1100852
2011-12-01,Lewis,3178,1513,391235
2011-12-01,Lincoln,7138,3309,874681
2011-12-01,Loudon,7054,3271,912544
2011-12-01,Macon,6197,2823,799240
2011-12-01,Madison,20552,10125,2701371
2011-12-01,Marion,7257,3531,945843
2011-12-01,Marshall,6349,2937,809081
2011-12-01,Maury,16258,7784,2160364
2011-12-01,Meigs,3308,1537,421842
2011-12-01,Monroe,10527,4935,1298058
2011-12-01,Montgomery,24821,11143,3337117
2011-12-01,Moore,938,387,107457
2011-12-01,Morgan,5209,2394,657344
2011-12-01,McMinn,11256,5321,1451130
2011-12-01,McNairy,7658,3844,953169
2011-12-01,Obion,6663,3202,821406
2011-12-01,Overton,4922,2369,590563
2011-12-01,Perry,2117,1013,270354
2011-12-01,Pickett,1081,555,123295
2011-12-01,Polk,3986,1823,479161
2011-12-01,Putnam,14649,7230,1935243
2011-12-01,Rhea,8499,4008,1106398
2011-12-01,Roane,10139,4951,1274476
2011-12-01,Robertson,12013,5676,1619581
2011-12-01,Rutherford,38775,17638,5339599
2011-12-01,Scott,8074,3982,997001
2011-12-01,Sequatchie,3838,1771,498695
2011-12-01,Sevier,17022,7579,2162525
2011-12-01,Shelby,255641,124904,36376727
2011-12-01,Smith,4030,1841,527742
2011-12-01,Stewart,2437,1045,285955
2011-12-01,Sullivan,28451,13768,3581023
2011-12-01,Sumner,22462,10246,3051008
2011-12-01,Tipton,13557,6418,1837741
2011-12-01,Trousdale,1711,821,211682
2011-12-01,Unicoi,4072,2009,493705
2011-12-01,Union,5312,2381,660566
2011-12-01,Van Buren,1290,602,147972
2011-12-01,Warren,9451,4450,1197873
2011-12-01,Washington,19258,9879,2538975
2011-12-01,Wayne,3282,1609,392802
2011-12-01,Weakley,7168,3692,924561
2011-12-01,White,6197,2846,770383
2011-12-01,Williamson,7922,3525,1051976
2011-12-01,Wilson,14163,6862,1923317
2012-01-01,Anderson,15506,7560,1995079
2012-01-01,Bedford,11274,5397,1590627
2012-01-01,Benton,3781,1871,457551
2012-01-01,Bledsoe,3623,1728,462506
2012-01-01,Blount,20056,9734,2634584
2012-01-01,Bradley,20307,9645,2602783
2012-01-01,Campbell,13055,6815,1670297
2012-01-01,Cannon,3313,1628,442099
2012-01-01,Carroll,7126,3395,899955
2012-01-01,Carter,12778,6134,1532578
2012-01-01,Cheatham,6825,3068,923295
2012-01-01,Chester,3739,1765,459757
2012-01-01,Claiborne,8376,4094,1025911
2012-01-01,Clay,2188,1120,260412
2012-01-01,Cocke,11824,5967,1488143
2012-01-01,Coffee,11271,5184,1481533
2012-01-01,Crockett,3352,1646,429965
2012-01-01,Cumberland,11294,5375,1437546
2012-01-01,Davidson,125003,62139,17518272
2012-01-01,Decatur,2698,1348,331456
2012-01-01,Dekalb,4706,2300,630113
2012-01-01,Dickson,9984,4717,1345441
2012-01-01,Dyer,9956,4790,1265044
2012-01-01,Fayette,7492,3947,981146
2012-01-01,Fentress,5968,2974,719764
2012-01-01,Franklin,6600,3081,800227
2012-01-01,Gibson,11416,5557,1443347
2012-01-01,Giles,6029,2966,767025
2012-01-01,Grainger,5209,2380,636285
2012-01-01,Greene,13320,6469,1662332
2012-01-01,Grundy,5255,2511,651496
2012-01-01,Hamblen,13418,6570,1737713
2012-01-01,Hamilton,57584,29548,7849614
2012-01-01,Hancock,2623,1319,312993
2012-01-01,Hardeman,7031,3566,898512
2012-01-01,Hardin,7045,3505,877648
2012-01-01,Hawkins,12397,5836,1519200
2012-01-01,Haywood,5965,3146,775700
2012-01-01,Henderson,6725,3425,840600
2012-01-01,Henry,7945,3822,1011106
2012-01-01,Hickman,6360,2959,825431
2012-01-01,Houston,1674,733,200577
2012-01-01,Humphreys,3544,1623,454545
2012-01-01,Jackson,2909,1484,362715
2012-01-01,Jefferson,10854,5158,1396086
2012-01-01,Johnson,4608,2486,562886
2012-01-01,Knox,66221,33899,8891347
2012-01-01,Lake,2179,1185,281407
2012-01-01,Lauderdale,8257,4013,1078068
2012-01-01,Lawrence,9158,4316,1128573
2012-01-01,Lewis,3226,1546,399297
2012-01-01,Lincoln,7257,3378,890316
2012-01-01,Loudon,7200,3339,935311
2012-01-01,Macon,6250,2882,797019
2012-01-01,Madison,20682,10215,2693038
2012-01-01,Marion,7330,3578,953371
2012-01-01,Marshall,6459,2993,824725
2012-01-01,Maury,16343,7867,2169307
2012-01-01,Meigs,3297,1552,418687
2012-01-01,Monroe,10706,5015,1316562
2012-01-01,Montgomery,25091,11316,3387057
2012-01-01,Moore,940,390,106771
2012-01-01,Morgan,5243,2420,661768
2012-01-01,McMinn,11331,5398,1452681
2012-01-01,McNairy,7650,3855,947872
2012-01-01,Obion,6667,3239,826231
2012-01-01,Overton,4966,2368,591288
2012-01-01,Perry,2162,1031,272189
2012-01-01,Pickett,1075,553,122200
2012-01-01,Polk,4110,1878,494503
2012-01-01,Putnam,14994,7401,1987695
2012-01-01,Rhea,8705,4092,1128963
2012-01-01,Roane,10321,5051,1302662
2012-01-01,Robertson,12076,5731,1634422
2012-01-01,Rutherford,39107,17886,5354237
2012-01-01,Scott,8111,4017,1001391
2012-01-01,Sequatchie,3834,1784,497721
2012-01-01,Sevier,17314,7772,2200967
2012-01-01,Shelby,258089,126639,36701344
2012-01-01,Smith,4037,1854,530010
2012-01-01,Stewart,2475,1048,286443
2012-01-01,Sullivan,28835,13994,3634247
2012-01-01,Sumner,23070,10562,3139150
2012-01-01,Tipton,13714,6543,1857206
2012-01-01,Trousdale,1707,830,210462
2012-01-01,Unicoi,4059,2011,495306
2012-01-01,Union,5378,2419,669024
2012-01-01,Van Buren,1275,609,149186
2012-01-01,Warren,9599,4538,1213092
2012-01-01,Washington,19636,10141,2584812
